site,zone,transect,name,family,genus,species,length.mm,weight.g
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,107.788,15.88285203
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,144.437,42.64991247
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,149.275,47.66611299
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,157.832,57.53229127
LHO,15,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,162.09,62.94055871
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,35.689,1.722829691
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,44.031,3.235302228
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,49.45,4.582875907
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,50.43,4.86078167
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,52.278,5.414970603
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,52.343,5.435193884
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,54.521,6.142294686
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,59.677,8.054900095
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.727,9.808658912
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,65.656,10.72660952
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,69.605,12.78087312
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,84.66,22.99714918
LHO,15,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,239.807,522.666636
LHO,15,2,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,130.031,39.64342879
LHO,15,2,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,134.352,43.80201277
LHO,15,2,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,154.969,67.71567119
LHO,15,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,162.457,63.42281905
LHO,15,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,70.232,13.12938302
LHO,15,3,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,137.9360306,47.46611227
LHO,15,3,Scaridae_Sparisoma_aurofrenatum,Scaridae,Sparisoma,aurofrenatum,173.2467069,91.79897323
LHO,15,3,Scaridae_Sparisoma_aurofrenatum,Scaridae,Sparisoma,aurofrenatum,198.176,139.4499946
LHO,15,3,Sparidae_Calamus_calamus,Sparidae,Calamus,calamus,246.2488182,332.2613501
LHO,15,4,Acanthuridae_Acanthurus_bahianus,Acanthuridae,Acanthurus,bahianus,218.222,228.0192317
LHO,15,4,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LHO,15,4,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LHO,15,4,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LHO,15,4,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LHO,15,4,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LHO,15,4,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LHO,15,4,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LHO,15,4,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LHO,15,4,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
LHO,15,4,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,180.131,178.2646453
LHO,15,4,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,180.422,179.1299965
LHO,15,4,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,194.353,223.9100493
LHO,15,4,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,195.614,228.2967036
LHO,15,4,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,4,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,4,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,4,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,4,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,4,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,4,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,4,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,4,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,4,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,4,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,4,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,4,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,4,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,4,Lutjanidae_Lutjanus_mahogoni,Lutjanidae,Lutjanus,mahogoni,165.822,88.64429124
LHO,15,4,Lutjanidae_Lutjanus_mahogoni,Lutjanidae,Lutjanus,mahogoni,211.795,172.4283078
LHO,15,4,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,4,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,4,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,4,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,4,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,65.775,10.7850405
LHO,15,4,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,73.598,15.10905312
LHO,15,4,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,79.51,19.05041629
LHO,15,4,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,83.017,21.68404578
LHO,15,4,Pomacentridae_Stegastes_adustus,Pomacentridae,Stegastes,adustus,78.80080328,11.74158157
LHO,15,4,Pomacentridae_Stegastes_partitus,Pomacentridae,Stegastes,partitus,41.49,1.613723392
LHO,15,4,Pomacentridae_Stegastes_partitus,Pomacentridae,Stegastes,partitus,48.832,2.696919663
LHO,15,4,Pomacentridae_Stegastes_partitus,Pomacentridae,Stegastes,partitus,61.5759,5.601368303
LHO,15,4,Pomacentridae_Stegastes_partitus,Pomacentridae,Stegastes,partitus,64.73,6.556563343
LHO,15,4,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,74.778,7.327873713
LHO,15,4,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,120.169,31.16332145
LHO,15,4,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,137.9360306,47.46611227
LHO,15,4,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,137.9360306,47.46611227
LHO,15,4,Scaridae_Sparisoma_aurofrenatum,Scaridae,Sparisoma,aurofrenatum,142.909,50.44579898
LHO,15,4,Scaridae_Sparisoma_aurofrenatum,Scaridae,Sparisoma,aurofrenatum,169.56,85.85893731
LHO,15,4,Scaridae_Sparisoma_aurofrenatum,Scaridae,Sparisoma,aurofrenatum,173.2467069,91.79897323
LHO,15,4,Scaridae_Sparisoma_aurofrenatum,Scaridae,Sparisoma,aurofrenatum,186.115,114.7122483
LHO,15,4,Scaridae_Sparisoma_rubripinne,Scaridae,Sparisoma,rubripinne,123.952,36.94556783
LHO,15,4,Serranidae_Hypoplectrus_puella,Serranidae,Hypoplectrus,puella,98.94981818,9.556615458
LHO,15,4,Tetraodontidae_Canthigaster_rostrata,Tetraodontidae,Canthigaster,rostrata,64.23214474,7.617353448
LHO,15,4,Tetraodontidae_Canthigaster_rostrata,Tetraodontidae,Canthigaster,rostrata,64.23214474,7.617353448
LHO,15,4,Tetraodontidae_Canthigaster_rostrata,Tetraodontidae,Canthigaster,rostrata,64.23214474,7.617353448
LHO,15,4,Tetraodontidae_Canthigaster_rostrata,Tetraodontidae,Canthigaster,rostrata,64.23214474,7.617353448
LHO,15,4,Tetraodontidae_Canthigaster_rostrata,Tetraodontidae,Canthigaster,rostrata,64.23214474,7.617353448
LHO,15,5,Haemulidae_Haemulon_plumierii,Haemulidae,Haemulon,plumierii,201.195,211.7507216
LHO,15,5,Kyphosidae_Kyphosus_sectatrix,Kyphosidae,Kyphosus,sectatrix,261.611463,403.1943535
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
LHO,15,5,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,145.614,38.14700974
LHO,15,5,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,57.032,7.030642499
LHO,15,5,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,5,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,5,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,5,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,5,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,5,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,5,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,5,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,5,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,5,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,5,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,64.513,10.17608964
LHO,15,5,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,85.655,23.8175655
LHO,15,5,Pomacentridae_Stegastes_partitus,Pomacentridae,Stegastes,partitus,43.925,1.931518568
LHO,15,5,Pomacentridae_Stegastes_partitus,Pomacentridae,Stegastes,partitus,61.5759,5.601368303
LHO,15,5,Pomacentridae_Stegastes_partitus,Pomacentridae,Stegastes,partitus,61.5759,5.601368303
LHO,15,5,Pomacentridae_Stegastes_partitus,Pomacentridae,Stegastes,partitus,61.5759,5.601368303
LHO,15,5,Pomacentridae_Stegastes_partitus,Pomacentridae,Stegastes,partitus,61.5759,5.601368303
LHO,15,5,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,99.807,17.68466689
LHO,15,5,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,137.9360306,47.46611227
LHO,15,5,Scaridae_Sparisoma_aurofrenatum,Scaridae,Sparisoma,aurofrenatum,148.631,56.99673045
LHO,15,6,Pomacanthidae_Holacanthus_tricolor,Pomacanthidae,Holacanthus,tricolor,156.8345556,110.7763298
LHO,15,6,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,6,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,6,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,6,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,6,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,6,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
LHO,15,6,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,73.966,15.3368302
LHO,15,6,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,66.339,5.084929644
LHO,15,6,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,137.9360306,47.46611227
LHO,15,6,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,137.9360306,47.46611227
LHO,15,6,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,137.9360306,47.46611227
LHO,15,6,Scaridae_Sparisoma_chrysopterum,Scaridae,Sparisoma,chrysopterum,143.841,52.45297422
LHO,15,6,Serranidae_Hypoplectrus_puella,Serranidae,Hypoplectrus,puella,82.428,5.484155838
LHO,25,2,Chaetodontidae_Chaetodon_capistratus,Chaetodontidae,Chaetodon,capistratus,77.159,14.89998751
LHO,25,2,Holocentridae_Holocentrus_rufus,Holocentridae,Holocentrus,rufus,119.83,15.89196243
LHO,25,2,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,138.397,36.92375627
LHO,25,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,181.386,74.38381014
LHO,25,2,Lutjanidae_Lutjanus_cyanopterus,Lutjanidae,Lutjanus,cyanopterus,176.419,98.21078704
LHO,25,2,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,118.301,29.70853509
LHO,25,2,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,187.98,122.0699516
LHO,25,2,Scaridae_Sparisoma_viride,Scaridae,Sparisoma,viride,239.522,267.3055336
LHO,25,2,Tetraodontidae_Canthigaster_rostrata,Tetraodontidae,Canthigaster,rostrata,38.305,1.633324861
LHO,25,2,Tetraodontidae_Canthigaster_rostrata,Tetraodontidae,Canthigaster,rostrata,41.107,2.015596162
LHO,25,2,Tetraodontidae_Canthigaster_rostrata,Tetraodontidae,Canthigaster,rostrata,42.981,2.301840744
LHO,25,2,Tetraodontidae_Canthigaster_rostrata,Tetraodontidae,Canthigaster,rostrata,174.311,149.0491439
LHO,25,3,Haemulidae_Haemulon_flavolineatum,Haemulidae,Haemulon,flavolineatum,250.975,366.7578124
LHO,25,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
LHO,25,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
LHO,25,3,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,123.087,33.53046489
LHO,25,3,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,129.117,38.79922169
LHO,25,3,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,137.9360306,47.46611227
LHO,25,3,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,137.9360306,47.46611227
LHO,25,3,Scaridae_Sparisoma_viride,Scaridae,Sparisoma,viride,220.495,209.8977315
LHO,25,3,Scaridae_Sparisoma_viride,Scaridae,Sparisoma,viride,280.24,422.8394525
